Open,High,Low,Close,Adj Close,Volume,Return,Z_Score,Anomaly,Close_Diff,Lag_1,Lag_2,Lag_3,Lag_7,MA_7,MA_30
97.220001,98.089996,96.839996,97.900002,91.907249,35140200,0.015244239344602173,0.8879181637953192,0,1.4700019999999938,96.43,95.220001,94.199997,90.519997,95.09714185714287,98.5736663
98.669998,99.739998,98.110001,99.620003,93.52195,38168800,0.017568957761614712,1.0320967216272818,0,1.7200009999999963,97.900002,96.43,95.220001,93.879997,95.91714271428573,98.15966636666666
99.68,100.730003,98.639999,100.410004,94.263596,56331200,0.007930144310475562,0.4342994949066101,0,0.7900010000000037,99.620003,97.900002,96.43,93.489998,96.905715,97.7699999
99.440002,100.470001,99.25,100.349998,94.20726,36341200,-0.0005976097760139742,-0.09459005865735447,0,-0.060006000000001336,100.410004,99.620003,97.900002,94.559998,97.73285785714286,97.45333323333332
99.599998,100.400002,98.82,99.860001,93.747269,42307200,-0.00488288001759607,-0.3603616371978278,0,-0.48999700000000246,100.349998,100.410004,99.620003,94.199997,98.54142985714286,97.19933316666666
99.019997,99.540001,98.330002,98.459999,92.432938,29173300,-0.01401964736611605,-0.9270220679473948,0,-1.4000020000000006,99.860001,100.349998,100.410004,95.220001,99.00428671428571,96.91766633333333
97.599998,97.839996,96.629997,97.720001,91.738266,40191600,-0.007515722196990926,-0.5236499673656293,0,-0.7399979999999999,98.459999,99.860001,100.349998,96.43,99.18857257142858,96.60399980000001
97.790001,98.269997,97.449997,97.919998,91.92601,28504900,0.0020466332168787016,0.0694053476174703,0,0.19999700000001042,97.720001,98.459999,99.860001,97.900002,99.19142914285713,96.33566636666666
97.989998,101.889999,97.550003,98.629997,92.592552,23292500,0.007250806929142151,0.3921671303134555,0,0.7099989999999963,97.919998,97.720001,98.459999,99.620003,99.0499997142857,96.10066626666666
99.25,99.870003,98.959999,99.029999,92.968063,22409500,0.004055581589442747,0.1939999122733369,0,0.40000200000000063,98.629997,97.919998,97.720001,100.410004,98.85285614285715,95.89899949999999
99.019997,99.559998,98.68,98.940002,92.883568,20848100,-0.0009087852257778639,-0.1138890960166081,0,-0.08999699999999677,99.029999,98.629997,97.919998,100.349998,98.65142814285714,95.71866630000001
98.5,99.989998,98.459999,99.650002,93.550117,26601400,0.007176066157750682,0.38753172305225336,0,0.7099999999999937,98.940002,99.029999,98.629997,99.860001,98.62142828571427,95.77966636666666
98.529999,99.349998,98.480003,98.830002,92.780327,31712900,-0.008228800637655853,-0.5678749455151354,0,-0.8200000000000074,99.650002,98.940002,99.029999,98.459999,98.67428585714286,95.9129997
98.690002,99.120003,97.099998,97.339996,91.381516,38020500,-0.01507645421276016,-0.9925650111017313,0,-1.490005999999994,98.830002,99.650002,98.940002,97.720001,98.61999942857143,96.03299963333332
97.32,98.480003,96.75,97.459999,91.494164,31931900,0.0012328231449689753,0.018933014427176095,0,0.12000299999999697,97.339996,98.830002,99.650002,97.919998,98.55428528571429,96.16033296666666
97.82,98.410004,97.029999,97.139999,91.193764,29445200,-0.0032833983509480413,-0.261162113380947,0,-0.3199999999999932,97.459999,97.339996,98.830002,98.629997,98.34142842857143,96.22566626666666
96.449997,97.75,96.07,97.550003,91.578682,31326800,0.004220753595025162,0.20424384606970988,0,0.4100040000000007,97.139999,97.459999,97.339996,99.029999,98.13000042857142,96.3376663
96.620003,96.650002,95.300003,95.330002,89.494545,61008200,-0.022757569776804765,-1.4689462177287964,0,-2.2200010000000105,97.550003,97.139999,97.459999,98.940002,97.61428614285715,96.40733309999999
96.0,96.57,95.029999,95.099998,89.278648,34411900,-0.002412713680631118,-0.20716242930135262,0,-0.23000399999999388,95.330002,97.550003,97.139999,99.650002,96.96428557142856,96.48666633333333
94.940002,96.349998,94.68,95.910004,90.039047,35546400,0.008517413428336784,0.47072180474544645,0,0.8100060000000013,95.099998,95.330002,97.550003,98.830002,96.547143,96.59066643333333
96.25,96.889999,95.349998,95.550003,89.701096,29219100,-0.003753529193888827,-0.2903195315144662,0,-0.3600009999999969,95.910004,95.099998,95.330002,97.339996,96.29142971428571,96.6616666
95.940002,96.290001,95.25,96.099998,90.217422,32240200,0.005756096103942454,0.2994654725229788,0,0.5499949999999956,95.550003,95.910004,95.099998,97.459999,96.09714385714287,96.78133313333333
92.910004,94.660004,92.650002,93.400002,87.682709,75311400,-0.02809569257223088,-1.800015494997877,0,-2.6999959999999987,96.099998,95.550003,95.910004,97.139999,95.56285857142856,96.88333333333334
93.0,93.050003,91.5,92.040001,86.405937,45489600,-0.014561038232097645,-0.9605990180456926,0,-1.360000999999997,93.400002,96.099998,95.550003,97.550003,94.77571542857143,96.93400013333333
92.900002,93.660004,92.139999,93.589996,87.861076,40444900,0.016840449621464026,0.9869147966908629,0,1.5499949999999956,92.040001,93.400002,96.099998,95.330002,94.52714314285713,96.92433343333333
93.970001,94.550003,93.629997,94.400002,88.621475,36531000,0.008654835288164797,0.47924468021268296,0,0.8100060000000013,93.589996,92.040001,93.400002,95.099998,94.42714371428572,96.95466689999999
94.440002,95.769997,94.300003,95.599998,89.748039,35836400,0.012711821764580078,0.7308581466147844,0,1.1999959999999987,94.400002,93.589996,92.040001,95.910004,94.38285714285713,96.98933356666667
95.489998,96.470001,95.330002,95.889999,90.020279,26026500,0.0030334833270604378,0.13060958837242656,0,0.29000100000000373,95.599998,94.400002,93.589996,95.550003,94.431428,97.04566696666667
95.389999,95.400002,94.459999,94.989998,89.175377,27705200,-0.009385765036873162,-0.6396296394691838,0,-0.9000010000000032,95.889999,95.599998,94.400002,96.099998,94.27285657142856,97.0380002
94.599998,95.660004,94.370003,95.529999,89.68232,30949100,0.005684819574372391,0.2950449168266527,0,0.5400010000000037,94.989998,95.889999,95.599998,93.400002,94.57714185714288,97.00800016666668
95.699997,96.5,95.620003,95.940002,90.067223,25139600,0.004291876942236872,0.2086549014276935,0,0.4100030000000032,95.529999,94.989998,95.889999,92.040001,95.13428485714284,96.94266683333333
96.489998,96.889999,96.050003,96.68,90.761925,28912100,0.00771313304746446,0.42084050103222864,0,0.7399979999999999,95.940002,95.529999,94.989998,93.589996,95.57571400000002,96.84466673333334
96.75,97.650002,96.730003,96.980003,91.043564,23794900,0.003103051303268378,0.1349241799408277,0,0.3000029999999896,96.68,95.940002,95.529999,94.400002,95.94428557142858,96.73033336666666
97.169998,97.699997,97.120003,97.419998,91.456642,24167500,0.004536966244474305,0.22385528951686506,0,0.43999500000001035,96.980003,96.68,95.940002,95.599998,96.20428557142858,96.63266670000002
97.410004,97.669998,96.839996,96.870003,90.940285,25892200,-0.005645606767514133,-0.407665793270358,0,-0.5499950000000098,97.419998,96.980003,96.68,95.889999,96.34428614285716,96.53300010000001
97.389999,98.989998,97.32,98.790001,92.742775,38919000,0.019820356565902086,1.171728012166074,0,1.9199980000000068,96.870003,97.419998,96.980003,94.989998,96.88714371428571,96.54400016666666
98.919998,99.300003,98.5,98.779999,92.733376,30137000,-0.00010124506426512081,-0.06380562137888403,0,-0.010002000000000066,98.790001,96.870003,97.419998,95.529999,97.35142942857144,96.57933343333333
98.699997,100.129997,98.599998,99.830002,93.719116,36493900,0.010629712600017216,0.6017261646945127,0,1.0500029999999896,98.779999,98.790001,96.870003,95.940002,97.90714371428571,96.64300023333334
99.559998,100.0,99.339996,99.870003,93.75666,23779900,0.00040069116697005747,-0.032675639608404417,0,0.04000100000000373,99.830002,98.779999,98.790001,96.68,98.36285842857141,96.68433376666667
100.0,100.459999,99.739998,99.959999,93.841156,26276000,0.0009011314438429618,-0.001638436619628718,0,0.0899959999999993,99.870003,99.830002,98.779999,96.980003,98.78857214285713,96.71533376666667
99.830002,101.0,99.129997,99.43,93.343605,32702000,-0.005302110897379975,-0.3863622500907838,0,-0.5299989999999895,99.959999,99.870003,99.830002,97.419998,99.07571528571428,96.73166703333332
99.260002,99.300003,98.309998,98.660004,92.620728,28313700,-0.0077441013778538625,-0.5378139971658396,0,-0.7699960000000061,99.43,99.959999,99.870003,96.870003,99.33142971428572,96.6986671
98.25,98.839996,96.919998,97.339996,91.381516,40382900,-0.013379362928061522,-0.8873117588599039,0,-1.3200080000000014,98.660004,99.43,99.959999,98.790001,99.12428614285714,96.64900023333333
96.82,97.970001,96.419998,96.669998,90.752541,56239800,-0.006883069935609942,-0.4844130043048474,0,-0.6699979999999925,97.339996,98.660004,99.43,98.779999,98.82285742857142,96.62666696666666
104.269997,104.349998,102.75,102.949997,96.648094,92344800,0.06496326812792508,3.9714820975285785,1,6.2799989999999895,96.669998,97.339996,98.660004,99.830002,99.268571,96.8096669
102.830002,104.449997,102.82,104.339996,97.952995,39869800,0.01350169053428929,0.7798456451693532,0,1.389999000000003,102.949997,96.669998,97.339996,99.870003,99.90714142857144,97.04966680000001
104.190002,104.550003,103.68,104.209999,97.830978,27733700,-0.001245898073448326,-0.13479676545651137,0,-0.12999700000000303,104.339996,102.949997,96.669998,99.959999,100.51428428571428,97.27166666666666
104.410004,106.150002,104.410004,106.050003,99.558342,38167900,0.017656693385056155,1.0375380669384835,0,1.8400040000000075,104.209999,104.339996,102.949997,99.43,101.45999900000001,97.62900003333334
106.050003,106.07,104.0,104.480003,98.084465,33816600,-0.014804337157821701,-0.9756883673519363,0,-1.5700000000000074,106.050003,104.209999,104.339996,98.660004,102.29142742857142,97.94166686666667
104.809998,105.839996,104.769997,105.790001,99.314278,30202600,0.012538265336764942,0.7200942126769228,0,1.3099980000000073,104.480003,106.050003,104.209999,97.339996,103.498571,98.27100010000001
105.580002,106.0,105.279999,105.870003,99.927788,27408700,0.0007562340414382085,-0.010624943699123422,0,0.08000199999999325,105.790001,104.480003,106.050003,96.669998,104.81285742857142,98.6150001
106.269997,107.650002,106.18,107.480003,101.447411,40553400,0.015207329313100981,0.8856290112371298,0,1.6099999999999994,105.870003,105.790001,104.480003,102.949997,105.46000114285714,98.99433359999999
107.519997,108.370003,107.160004,108.370003,102.28746,28037200,0.008280610114981046,0.4560353119815891,0,0.8900000000000006,107.480003,105.870003,105.790001,104.339996,106.03571642857142,99.49333363333332
108.230003,108.940002,108.010002,108.809998,102.702774,26315200,0.004060118001473212,0.19428125961394277,0,0.43999499999999614,108.370003,107.480003,105.870003,104.209999,106.69285914285715,100.05233353333333
108.709999,108.900002,107.760002,108.0,101.938248,24008500,-0.007444150490656165,-0.5192111048670994,0,-0.8099979999999931,108.809998,108.370003,107.480003,106.050003,106.97143014285713,100.53266699999999
108.519997,108.93,107.849998,107.93,101.872154,27484500,-0.0006481481481480644,-0.0977244380970941,0,-0.06999999999999318,108.0,108.809998,108.370003,104.480003,107.46428685714285,100.98366693333332
107.779999,108.440002,107.779999,108.18,102.108131,18660400,0.002316316130825502,0.08613102644387127,0,0.25,107.93,108.0,108.809998,105.790001,107.80571528571429,101.40300033333332
108.139999,109.540001,108.080002,109.480003,103.335182,25868200,0.012017036420780114,0.6877677025684065,0,1.3000029999999896,108.18,107.93,108.0,105.870003,108.32142957142857,101.85600046666667
109.629997,110.230003,109.209999,109.379997,103.240776,33794400,-0.0009134636212970726,-0.11417924914396786,0,-0.10000599999999338,109.480003,108.18,107.93,107.480003,108.59285728571429,102.3356671
109.099998,109.370003,108.339996,109.220001,103.08976,25356000,-0.0014627537428073545,-0.14824610944460997,0,-0.1599960000000067,109.379997,109.480003,108.18,108.370003,108.71428557142858,102.7920005
109.230003,109.599998,109.019997,109.080002,102.957619,21984700,-0.0012818073495531879,-0.13702385137096035,0,-0.1399990000000031,109.220001,109.379997,109.480003,108.809998,108.75285757142858,103.2300005
108.769997,109.690002,108.360001,109.360001,103.221886,25368100,0.002566914144354282,0.10167306367372443,0,0.27999900000000366,109.080002,109.220001,109.379997,108.0,108.94714342857144,103.6526672
108.860001,109.099998,107.849998,108.510002,102.419609,25820200,-0.007772485298349618,-0.5395743620740138,0,-0.8499989999999968,109.360001,109.080002,109.220001,107.93,109.03000085714287,104.0370005
108.589996,109.32,108.529999,108.849998,102.740524,21257700,0.003133314844100621,0.136801118515474,0,0.3399959999999993,108.510002,109.360001,109.080002,108.18,109.12571485714285,104.4180005
108.57,108.75,107.68,108.029999,101.966537,23675100,-0.007533293661613039,-0.5247397459855566,0,-0.8199989999999957,108.849998,108.510002,109.360001,109.480003,108.91857142857144,104.79000036666666
107.389999,107.879997,106.68,107.57,101.532372,25086200,-0.004258067242970287,-0.3216108774923583,0,-0.4599990000000105,108.029999,108.849998,108.510002,109.379997,108.66000042857142,105.082667
107.410004,107.949997,106.309998,106.940002,100.937721,27766300,-0.005856632890210878,-0.42075358997409246,0,-0.6299979999999863,107.57,108.029999,108.849998,109.220001,108.33428628571428,105.3546671
106.620003,107.440002,106.290001,106.82,100.824471,24970300,-0.001122143236915396,-0.12712151596157356,0,-0.12000200000001371,106.940002,107.57,108.029999,109.080002,108.01142885714285,105.58766703333335
105.800003,106.5,105.5,106.0,100.050491,24863900,-0.007676465081445372,-0.5336192079810904,0,-0.8199999999999932,106.82,106.940002,107.57,109.360001,107.5314287142857,105.79200026666668
105.660004,106.57,105.639999,106.099998,100.144882,29662400,0.0009433773584905936,0.0009816463132604734,0,0.09999799999999937,106.0,106.82,106.940002,108.510002,107.18714242857142,105.9966669
106.139999,106.800003,105.620003,106.730003,100.739517,26701500,0.0059378417707416364,0.3107373013774121,0,0.630004999999997,106.099998,106.0,106.82,108.849998,106.884286,106.24000033333333
107.699997,108.0,106.82,107.730003,101.683388,26802500,0.009369436633483552,0.5235641085954291,0,1.0,106.730003,106.099998,106.0,108.029999,106.84142942857143,106.54233363333334
107.900002,108.300003,107.510002,107.699997,101.655067,26880400,-0.000278529649720749,-0.0748007748864118,0,-0.0300060000000002,107.730003,106.730003,106.099998,107.57,106.86000042857142,106.887667
107.830002,108.760002,107.07,108.360001,102.278015,42364300,0.006128171015640893,0.32254148197924426,0,0.6600040000000007,107.699997,107.730003,106.730003,106.940002,107.06285742857142,107.27733376666667
107.25,107.269997,105.239998,105.519997,99.597435,53002000,-0.026208969857798303,-1.683001340507171,0,-2.8400039999999933,108.360001,107.699997,107.730003,106.82,106.87714271428571,107.36300043333334
104.639999,105.720001,103.129997,103.129997,97.341576,46557000,-0.02264973529140646,-1.4622583451350655,0,-2.3900000000000006,105.519997,108.360001,107.699997,106.0,106.46714228571429,107.32266713333334
102.650002,105.720001,102.529999,105.440002,99.521927,45292800,0.02239896312612144,1.3316526603934637,0,2.310005000000004,103.129997,105.519997,108.360001,106.099998,106.37285714285714,107.36366723333335
107.510002,108.790001,107.239998,107.949997,101.891037,62176200,0.023804959715383767,1.4188522795271248,0,2.5099949999999893,105.440002,103.129997,105.519997,106.730003,106.547142,107.42700036666666
108.730003,113.029999,108.599998,111.769997,105.496635,110888700,0.035386754109868246,2.1371527845185967,0,3.8200000000000074,107.949997,105.440002,103.129997,107.730003,107.12428399999999,107.67000016666667
113.860001,115.730003,113.489998,115.57,109.083344,89983600,0.033998417303348294,2.0510484214765072,0,3.8000029999999896,111.769997,107.949997,105.440002,107.699997,108.24857014285715,107.99600013333333
115.120003,116.129997,114.040001,114.919998,108.469833,79886900,-0.005624314268408592,-0.40634523685749996,0,-0.6500019999999864,115.57,111.769997,107.949997,108.360001,109.18571257142857,108.29766663333334
115.190002,116.18,113.25,113.580002,107.20504,47023000,-0.01166025081204769,-0.7806927791914552,0,-1.3399960000000135,114.919998,115.57,111.769997,105.519997,110.33714185714287,108.50099993333333
113.050003,114.120003,112.510002,113.57,107.19561,34514300,-8.806127684346521e-05,-0.06298796559601284,0,-0.010002000000000066,113.580002,114.919998,115.57,103.129997,111.82857085714285,108.67433316666667
113.849998,113.989998,112.440002,113.550003,107.17672,36003200,-0.0001760764286342642,-0.06844664719791897,0,-0.019996999999989384,113.57,113.580002,114.919998,105.440002,112.98714242857143,108.83233333333334
114.349998,114.940002,114.0,114.620003,108.186668,31074000,0.009423161353857346,0.526896104697294,0,1.0699999999999932,113.550003,113.57,113.580002,107.949997,113.94000042857144,109.0530001
114.419998,114.790001,111.550003,112.709999,106.383858,52481200,-0.016663792968143576,-1.0910114340608046,0,-1.9100040000000007,114.620003,113.550003,113.57,111.769997,114.07428642857143,109.2123334
111.639999,113.389999,111.550003,112.879997,106.544327,29869400,0.001508277894670229,0.03601666131931358,0,0.16999800000000675,112.709999,114.620003,113.550003,115.57,113.69000028571429,109.36899996666666
113.0,113.18,112.339996,113.089996,106.742538,24607400,0.0018603738977773787,0.05785358297609817,0,0.20999899999999627,112.879997,112.709999,114.620003,114.919998,113.42857142857143,109.48933306666666
113.690002,114.639999,113.43,113.949997,107.554268,29641100,0.007604571849131547,0.4141075578518398,0,0.8600009999999969,113.089996,112.879997,112.709999,113.580002,113.48142785714286,109.64166639999999
113.160004,113.800003,111.800003,112.18,105.883629,35887000,-0.01553310264676877,-1.0208862530077485,0,-1.7699969999999894,113.949997,113.089996,112.879997,113.57,113.28285642857144,109.74033303333334
112.459999,113.370003,111.800003,113.050003,106.704796,36379100,0.007755419860937751,0.4234631205018689,0,0.870002999999997,112.18,113.949997,113.089996,113.550003,113.21142785714287,109.8726664
112.709999,113.050003,112.279999,112.519997,106.204529,21701800,-0.0046882440153496185,-0.3482903523915869,0,-0.5300060000000002,113.050003,112.18,113.949997,114.620003,112.911427,109.97799959999999
113.059998,114.309998,112.629997,113.0,106.657608,29736800,0.004265935058636705,0.2070459911452502,0,0.4800029999999964,112.519997,113.050003,112.18,112.709999,112.95285571428572,110.1276662
113.400002,113.660004,112.690002,113.050003,106.704796,21453100,0.00044250442477888896,-0.030082389963623515,0,0.050003000000003794,113.0,112.519997,113.050003,112.879997,112.97714228571428,110.26766636666666
113.699997,114.339996,113.129997,113.889999,107.497643,28779300,0.007430304977523949,0.4032995623361679,0,0.8399959999999993,113.050003,113.0,112.519997,113.089996,113.09142842857143,110.4629997
114.309998,114.559998,113.510002,114.059998,107.658104,24358400,0.0014926595969149137,0.03504801770653344,0,0.16999899999999002,113.889999,113.050003,113.0,113.949997,113.10714285714286,110.67933296666665
115.019997,116.75,114.720001,116.050003,109.536407,36236000,0.017447001884043578,1.0245330431969566,0,1.9900050000000107,114.059998,113.889999,113.050003,112.18,113.66000042857142,110.98299966666667
117.699997,118.690002,116.199997,116.300003,109.772369,64041000,0.0021542438047157386,0.07607933413052595,0,0.25,116.050003,114.059998,113.889999,113.050003,114.12428614285714,111.29899976666665
117.349998,117.980003,116.75,117.339996,110.753998,37586800,0.008942329949896966,0.4970750399713497,0,1.0399929999999955,116.300003,116.050003,114.059998,112.519997,114.81285742857143,111.67699963333332
116.790001,117.440002,115.720001,116.980003,110.414215,35192400,-0.0030679479484557737,-0.2477999237547427,0,-0.3599930000000029,117.339996,116.300003,116.050003,113.0,115.38142928571428,112.03966646666667
117.879997,118.169998,117.129997,117.629997,111.02771,35652200,0.005556453952219487,0.28708370735639255,0,0.6499940000000066,116.980003,117.339996,116.300003,113.050003,116.03571414285715,112.4029996
117.330002,117.839996,116.779999,117.550003,110.952202,23624900,-0.0006800476242466713,-0.09970283704031006,0,-0.07999399999999923,117.629997,116.980003,117.339996,113.889999,116.55857185714285,112.73033293333333
118.18,118.209999,117.449997,117.470001,110.876709,24553500,-0.0006805784598746811,-0.09973575935672147,0,-0.08000200000000746,117.550003,117.629997,116.980003,114.059998,117.04571514285715,113.05599973333334
117.25,117.760002,113.800003,117.120003,110.546349,20034600,-0.002979467072618869,-0.2423123580433359,0,-0.34999799999999937,117.470001,117.550003,117.629997,116.050003,117.19857228571429,113.34799980000001
116.860001,117.379997,116.330002,117.059998,110.489738,24125800,-0.0005123377601006229,-0.08930150577807264,0,-0.06000500000000386,117.120003,117.470001,117.550003,116.300003,117.307143,113.7326665
116.809998,116.910004,116.279999,116.599998,110.055542,23192700,-0.003929608814789098,-0.30123995336823384,0,-0.45999999999999375,117.059998,117.120003,117.470001,117.339996,117.201429,114.18166653333333
117.099998,117.739998,117.0,117.650002,111.0466,23538700,0.009005180257378731,0.500973003107746,0,1.0500040000000013,116.599998,117.059998,117.120003,116.980003,117.29714314285715,114.58866653333332
117.949997,118.360001,117.309998,118.25,111.612923,48129000,0.005099855416917043,0.2587655601578634,0,0.5999979999999994,117.650002,116.599998,117.059998,117.629997,117.385715,114.93199996666665
114.309998,115.699997,113.309998,115.589996,109.102219,66134200,-0.022494748414376375,-1.4526460909155658,0,-2.6600040000000007,118.25,117.650002,116.599998,117.550003,117.105714,115.05933326666667
115.389999,115.860001,114.099998,114.480003,108.05452,34562000,-0.009602846599285342,-0.6530929932979536,0,-1.109993000000003,115.589996,118.25,117.650002,117.470001,116.67857142857143,115.02300003333335
113.870003,115.209999,113.449997,113.720001,107.337166,37861700,-0.0066387314822135,-0.46925918370628106,0,-0.7600020000000001,114.480003,115.589996,118.25,117.120003,116.19285685714284,114.98300013333332
113.650002,114.230003,113.199997,113.540001,107.167274,26419400,-0.0015828350194966312,-0.1556935255140063,0,-0.1799999999999926,113.720001,114.480003,115.589996,117.059998,115.69000014285714,114.98166676666666
113.459999,113.769997,110.529999,111.489998,105.232338,43825800,-0.01805533716703067,-1.1773147189174724,0,-2.050003000000004,113.540001,113.720001,114.480003,116.599998,114.96000014285713,114.91233336666667
111.400002,112.349998,111.230003,111.589996,105.326721,28331700,0.0008969235069857806,-0.0018994119975826666,0,0.09999799999999937,111.489998,113.540001,113.720001,117.650002,114.094285,114.84699979999999
110.980003,111.459999,109.550003,109.830002,104.197777,26932600,-0.015771969379764217,-1.0357007186330407,0,-1.759994000000006,111.589996,111.489998,113.540001,118.25,112.89142814285715,114.68733309999999
108.529999,110.25,108.110001,108.839996,103.258522,30837000,-0.009013985085787324,-0.6165719234094136,0,-0.990005999999994,109.830002,111.589996,111.489998,115.589996,111.92714242857141,114.558333
110.080002,110.510002,109.459999,110.410004,104.748009,32560000,0.014424917839945595,0.8371040126802329,0,1.5700080000000014,108.839996,109.830002,111.589996,114.480003,111.34571400000002,114.4759999
110.309998,111.720001,109.699997,111.059998,105.364685,24254200,0.005887093347084704,0.3075898945854512,0,0.6499939999999924,110.410004,108.839996,109.830002,113.720001,110.96571357142857,114.40833330000001
109.879997,111.32,108.050003,110.879997,105.193924,59176400,-0.001620754576278527,-0.1580452886223602,0,-0.18000099999999009,111.059998,110.410004,108.839996,113.540001,110.58571299999998,114.30599996666668
111.089996,111.089996,105.830002,107.790001,102.262383,57134500,-0.027867930046931777,-1.7858897100488376,0,-3.0899959999999993,110.879997,111.059998,110.410004,111.489998,110.05714200000001,114.15966666666667
107.120003,108.870003,106.550003,108.43,102.869553,34143900,0.005937461676060352,0.3107137279834965,0,0.6399990000000031,107.790001,110.879997,111.059998,111.589996,109.605714,114.00566656666666
107.709999,107.809998,104.080002,105.709999,100.28904,51175500,-0.025085317716499245,-1.6133126659340642,0,-2.7200010000000105,108.43,107.790001,110.879997,109.830002,109.01714214285714,113.77866663333334
106.57,107.68,106.160004,107.110001,101.617256,32264500,0.013243799198219719,0.7638512775763733,0,1.4000020000000006,105.709999,108.43,107.790001,108.839996,108.77000000000001,113.58233333333334
106.699997,110.230003,106.599998,109.989998,104.349548,58840500,0.02688821746906722,1.6100752909237346,0,2.879997000000003,107.110001,105.709999,108.43,110.410004,108.70999914285713,113.48033316666667
109.809998,110.349998,108.830002,109.949997,104.311584,27632000,-0.0003636785228416928,-0.08008169047504941,0,-0.04000100000000373,109.989998,107.110001,105.709999,111.059998,108.55142757142858,113.34899976666665
109.720001,110.540001,109.660004,110.059998,104.41597,28428900,0.0010004638745009231,0.004522140288697573,0,0.1100009999999969,109.949997,109.989998,107.110001,110.879997,108.43428485714286,113.21566643333334
110.120003,111.989998,110.010002,111.730003,106.000328,29264600,0.015173587410023393,0.8835363453518204,0,1.6700050000000033,110.059998,109.949997,109.989998,107.790001,108.99714228571428,113.07166643333333
111.949997,112.419998,111.400002,111.800003,106.066727,25965500,0.0006265103205984612,-0.018670382170465825,0,0.07000000000000739,111.730003,110.059998,109.949997,108.43,109.4785712857143,112.92166643333333
111.360001,111.510002,110.330002,111.230003,105.525963,27426400,-0.005098389845302642,-0.3737275123635945,0,-0.5700000000000074,111.800003,111.730003,110.059998,105.709999,110.26714328571428,112.718
111.129997,111.870003,110.949997,111.790001,106.057251,11475900,0.005034594847579177,0.2547181130771464,0,0.5599980000000073,111.230003,111.800003,111.730003,107.110001,110.93571471428571,112.54499993333333
111.43,112.470001,111.389999,111.57,105.848526,27194000,-0.0019679845964042375,-0.1795804230159801,0,-0.22000100000001055,111.790001,111.230003,111.800003,109.989998,111.16142928571428,112.34300003333333
110.779999,112.029999,110.07,111.459999,105.744179,28528800,-0.0009859370798601663,-0.1186740381301322,0,-0.1100009999999969,111.57,111.790001,111.230003,109.949997,111.37714385714285,112.13999989999999
111.599998,112.199997,110.269997,110.519997,104.852379,36162300,-0.008433536770442562,-0.5805726383390323,0,-0.9400019999999927,111.459999,111.57,111.790001,110.059998,111.442858,111.9083331
110.370003,110.940002,109.029999,109.489998,103.875198,37086900,-0.009319571371323887,-0.6355243219534521,0,-1.0299990000000037,110.519997,111.459999,111.57,111.730003,111.12285728571429,111.65399959999999
109.169998,110.089996,108.849998,109.900002,104.264175,26528000,0.0037446708145889573,0.17471728999754166,0,0.4100040000000007,109.489998,110.519997,111.459999,111.800003,110.85142857142856,111.41533306666666
110.0,110.029999,108.25,109.110001,103.514687,34324500,-0.007188362016590344,-0.5033471563428557,0,-0.7900010000000037,109.900002,109.489998,110.519997,111.230003,110.54857114285713,111.1656665
109.5,110.360001,109.190002,109.949997,104.311584,26195500,0.007698616004961911,0.41994015704360377,0,0.8399959999999993,109.110001,109.900002,109.489998,111.790001,110.28571342857143,110.90899966666667
109.260002,111.190002,109.160004,111.029999,105.336243,29998700,0.009822665115670759,0.5516732457932563,0,1.0800020000000075,109.949997,109.110001,109.900002,111.57,110.20857042857143,110.66833296666667
110.860001,112.43,110.599998,112.120003,106.370323,27068300,0.009817202646286605,0.5513344645661429,0,1.0900039999999933,111.029999,109.949997,109.110001,111.459999,110.30285671428571,110.55266653333334
112.309998,114.699997,112.309998,113.949997,108.106476,34402600,0.01632174412267906,0.9547447883978017,0,1.8299939999999992,112.120003,111.029999,109.949997,110.519997,110.7928567142857,110.53499966666666
113.290001,115.0,112.489998,113.300003,107.48983,26374400,-0.005704203748245762,-0.4112999659569798,0,-0.6499939999999924,113.949997,112.120003,111.029999,109.489998,111.33714314285714,110.52099973333334
113.839996,115.919998,113.75,115.190002,109.282906,43733800,0.016681367607730868,0.9770485629357545,0,1.889999000000003,113.300003,113.949997,112.120003,109.900002,112.09285742857143,110.57599976666665
115.040001,116.199997,114.980003,115.190002,109.282906,34031800,0.0,-0.057526423327832164,0,0.0,115.190002,113.300003,113.949997,109.110001,112.961429,110.69933323333333
115.379997,116.730003,115.230003,115.82,109.880577,46524500,0.005469207301515455,0.2816726880337421,0,0.6299979999999863,115.190002,115.190002,113.300003,109.949997,113.80000085714286,110.84033336666667
116.470001,116.5,115.650002,115.970001,110.022896,44351100,0.0012951217406320659,0.02279676051011192,0,0.15000100000000316,115.82,115.190002,115.190002,111.029999,114.50571542857142,111.045
115.800003,117.379997,115.75,116.639999,110.658531,27779400,0.005777338917156705,0.30078294742708367,0,0.6699980000000068,115.970001,115.82,115.190002,112.120003,115.15142914285714,111.30500009999999
116.739998,117.5,116.68,116.949997,110.952629,21425000,0.002657733218944802,0.10730564399066525,0,0.3099979999999931,116.639999,115.970001,115.82,113.949997,115.58000057142858,111.52299986666667
116.800003,117.400002,116.779999,117.059998,111.056999,23783200,0.0009405814691898495,0.0008082458341791759,0,0.1100009999999969,116.949997,116.639999,115.970001,113.300003,116.1171427142857,111.72299986666665
